#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.54060  0.46311  0.06267  1.15018  0.001135  0.000425  0.001025     2.670
   0.55603  0.44771  0.06362  1.15197  0.001106  0.000416  0.001068     2.659
   0.57144  0.43233  0.06450  1.15340  0.001082  0.000407  0.001096     2.656
   0.58684  0.41695  0.06532  1.15578  0.001042  0.000397  0.001183     2.625
   0.60222  0.40160  0.06606  1.15615  0.001030  0.000390  0.001173     2.643
   0.61757  0.38625  0.06674  1.15783  0.001000  0.000380  0.001227     2.631
   0.63291  0.37093  0.06734  1.15915  0.000974  0.000371  0.001270     2.625
   0.64822  0.35563  0.06786  1.16011  0.000953  0.000362  0.001293     2.629
   0.66351  0.34034  0.06830  1.16236  0.000913  0.000351  0.001401     2.598
   0.67877  0.32509  0.06865  1.16227  0.000901  0.000344  0.001383     2.621
   0.69400  0.30986  0.06891  1.16465  0.000859  0.000332  0.001517     2.584
   0.70920  0.29466  0.06907  1.16365  0.000855  0.000325  0.001446     2.629
   0.72436  0.27950  0.06914  1.16650  0.000810  0.000313  0.001609     2.585
   0.73949  0.26437  0.06910  1.16615  0.000796  0.000305  0.001586     2.613
   0.75457  0.24929  0.06895  1.16899  0.000748  0.000292  0.001793     2.561
   0.76960  0.23426  0.06867  1.16884  0.000722  0.000282  0.001862     2.559
   0.78458  0.21929  0.06828  1.16711  0.000715  0.000274  0.001774     2.609
   0.79950  0.20438  0.06775  1.16963  0.000671  0.000261  0.001980     2.570
   0.81434  0.18955  0.06708  1.16924  0.000649  0.000251  0.002007     2.588
   0.82910  0.17482  0.06626  1.16934  0.000629  0.000240  0.001996     2.620
   0.84374  0.16020  0.06527  1.17157  0.000596  0.000227  0.002094     2.627
   0.85824  0.14576  0.06412  1.17509  0.000551  0.000212  0.002357     2.595
   0.87250  0.13156  0.06280  1.17435  0.000563  0.000202  0.001823     2.786
   0.88635  0.11779  0.06130  1.18687  0.000492  0.000182  0.002339     2.704
   0.89946  0.10478  0.05968  1.19520  0.000511  0.000168  0.001379     3.052
   0.91137  0.09300  0.05790  1.22466  0.000348  0.000139  0.004275     2.508
   0.92241  0.08219  0.05564  1.21636  0.000298  0.000125  0.005623     2.389
   0.93304  0.07194  0.05285  1.18826  0.000276  0.000116  0.005944     2.385
   0.94337  0.06214  0.04958  1.15304  0.000247  0.000106  0.006861     2.323
   0.95337  0.05285  0.04588  1.10276  0.000235  0.000099  0.006641     2.361
   0.96292  0.04419  0.04186  1.04523  0.000203  0.000091  0.008165     2.238
   0.97183  0.03632  0.03767  0.97172  0.000213  0.000088  0.006077     2.422
   0.97991  0.02941  0.03349  0.91345  0.000169  0.000076  0.008780     2.215
   0.98704  0.02351  0.02948  0.81845  0.000176  0.000075  0.006706     2.344
   0.99320  0.01860  0.02576  0.74655  0.000151  0.000067  0.007671     2.264
   0.99848  0.01457  0.02236  0.65813  0.000143  0.000062  0.006928     2.295
   1.00299  0.01127  0.01928  0.57012  0.000129  0.000057  0.006976     2.247
   1.00688  0.00857  0.01647  0.48142  0.000121  0.000052  0.005811     2.331
   1.01027  0.00637  0.01391  0.37394  0.000103  0.000048  0.006312     2.138
   1.01324  0.00457  0.01153  0.26775  0.000123  0.000052  0.003085     2.362
   1.01589  0.00312  0.00932  0.18280  0.000085  0.000038  0.003407     2.241
   1.01827  0.00197  0.00724  0.03045  0.000075  0.000034  0.000652     2.230
   1.02043  0.00109  0.00526 -0.13276  0.000075  0.000034  0.002842     2.230
   1.02241  0.00047  0.00338 -0.30057  0.000069  0.000031  0.007083     2.213
   1.02425  0.00011  0.00158 -0.49500  0.000062  0.000028  0.013078     2.206
   1.02596  0.00000 -0.00012 -0.76090  0.000051  0.000023  0.025334     2.172
   1.02765  0.00016 -0.00181 -0.91814  0.000069  0.000028  0.017277     2.439
   1.02941  0.00065 -0.00350 -1.18989  0.000048  0.000023  0.044780     2.076
   1.03124  0.00153 -0.00511 -1.31448  0.000078  0.000030  0.018610     2.590
   1.03319  0.00281 -0.00658 -1.47493  0.000063  0.000030  0.040519     2.137
   1.03527  0.00444 -0.00787 -1.43517  0.000141  0.000044  0.004493     3.210
   1.03754  0.00641 -0.00899 -1.43977  0.000118  0.000049  0.016130     2.429
   1.04005  0.00873 -0.00997 -1.39074  0.000331  0.000062 -0.001567     5.334
   1.04288  0.01142 -0.01082 -1.35226  0.000320  0.000074 -0.000858     4.311
   1.04611  0.01457 -0.01156 -1.35750  0.010595  0.000048 -0.000405   219.052
   1.04989  0.01829 -0.01222 -1.35094  0.044264  0.000161 -0.000402   275.051
   1.05442  0.02278 -0.01281 -1.34933  0.099669  0.000242 -0.000307   411.214
   1.06000  0.02833 -0.01334 -1.34777  0.124658  0.000373 -0.000199   333.960
   1.06704  0.03536 -0.01383 -1.34834  0.131426  0.000318 -0.000234   413.417
   1.07605  0.04435 -0.01433 -1.34834  0.143134  0.000346 -0.000214   413.418
   1.08713  0.05542 -0.01491 -1.33955  0.037503  0.001473 -0.000051    25.466
   1.09961  0.06787 -0.01570 -1.34997  0.094056  0.000860 -0.000087   109.394
   1.11265  0.08087 -0.01678 -1.35121  0.103283  0.000767 -0.000097   134.602
   1.12592  0.09406 -0.01823 -1.35399  0.171426  0.000449 -0.000166   381.957
   1.13961  0.10763 -0.02006 -1.35107  0.337450  0.000985 -0.000076   342.497
   1.15372  0.12163 -0.02177 -1.34933  0.492442  0.001518 -0.000049   324.469
   1.16809  0.13593 -0.02329 -1.34659  0.414552  0.002506 -0.000030   165.435
   1.18266  0.15043 -0.02464 -1.33873  0.235080  0.004755 -0.000016    49.440
   1.19737  0.16510 -0.02583 -1.33318  0.185275  0.005686 -0.000013    32.585
   1.21220  0.17989 -0.02687 -1.32516  0.129981  0.006729 -0.000011    19.316
   1.22712  0.19478 -0.02778 -1.32088  0.127254  0.007191 -0.000011    17.697
   1.24213  0.20977 -0.02855 -1.31301  0.100556  0.007968 -0.000010    12.620
   1.25720  0.22483 -0.02921 -1.30566  0.088709  0.008593 -0.000009    10.323
   1.27233  0.23995 -0.02976 -1.29892  0.084725  0.009135 -0.000009     9.275
   1.28752  0.25513 -0.03021 -1.29441  0.093365  0.009509 -0.000008     9.819
   1.30275  0.27036 -0.03056 -1.28791  0.088830  0.010066 -0.000008     8.825
   1.31803  0.28563 -0.03083 -1.29781  0.252764  0.008560 -0.000009    29.530
   1.33335  0.30095 -0.03101 -1.29617  0.261852  0.008908 -0.000008    29.395
   1.34869  0.31629 -0.03112 -1.29498  0.279469  0.009172 -0.000008    30.470
   1.36407  0.33167 -0.03116 -1.29375  0.295726  0.009464 -0.000008    31.248
   1.37948  0.34708 -0.03113 -1.29244  0.309976  0.009790 -0.000007    31.662
   1.39492  0.36252 -0.03104 -1.29099  0.320796  0.010166 -0.000007    31.555
   1.41038  0.37798 -0.03089 -1.27543  0.104291  0.013230 -0.000006     7.883
   1.42586  0.39346 -0.03068 -1.27086  0.111399  0.013713 -0.000006     8.124
   1.44137  0.40896 -0.03043 -1.26609  0.114876  0.014243 -0.000006     8.065
   1.45689  0.42448 -0.03012 -1.26178  0.120212  0.014742 -0.000005     8.154
   1.47243  0.44002 -0.02978 -1.25772  0.125650  0.015236 -0.000005     8.247
   1.48799  0.45558 -0.02939 -1.25389  0.131308  0.015722 -0.000005     8.352
   1.50357  0.47114 -0.02896 -1.25046  0.138722  0.016179 -0.000005     8.574
   1.51916  0.48673 -0.02849 -1.24757  0.149258  0.016587 -0.000005     8.999
   1.53476  0.50232 -0.02799 -1.26050  1.068112  0.007285 -0.000010   146.616
   1.55037  0.51793 -0.02746 -1.26006  1.090538  0.007673 -0.000009   142.123
   1.56600  0.53354 -0.02689 -1.25954  1.114119  0.008133 -0.000009   136.986
   1.58164  0.54917 -0.02630 -1.25888  1.130698  0.008732 -0.000008   129.495
   1.59728  0.56480 -0.02568 -1.25815  1.144810  0.009401 -0.000007   121.778
   1.61294  0.58044 -0.02504 -1.26103  1.551175  0.006083 -0.000011   254.991
   1.62860  0.59609 -0.02437 -1.26028  1.581324  0.007017 -0.000010   225.343
   1.64427  0.61175 -0.02368 -1.26166  1.966886  0.004999 -0.000014   393.478
   1.65995  0.62741 -0.02297 -1.26128  2.214546  0.005626 -0.000012   393.608
   1.67564  0.64308 -0.02224 -1.26073  2.639705  0.006686 -0.000010   394.822
   1.69133  0.65875 -0.02148 -1.26023  3.117321  0.007833 -0.000009   397.986
   1.70702  0.67443 -0.02071 -1.25972  3.544534  0.009197 -0.000008   385.403
   1.72272  0.69011 -0.01993 -1.25980  4.083115  0.008954 -0.000008   456.017
   1.73842  0.70579 -0.01912 -1.25966  4.544162  0.009410 -0.000007   482.903
   1.75413  0.72147 -0.01830 -1.25935  4.929550  0.010614 -0.000007   464.440
   1.76984  0.73716 -0.01746 -1.25910  5.324980  0.011634 -0.000006   457.693
   1.78554  0.75284 -0.01661 -1.25891  5.733972  0.012469 -0.000006   459.852
   1.80125  0.76853 -0.01574 -1.25870  6.126615  0.013440 -0.000005   455.841
   1.81697  0.78422 -0.01486 -1.25855  6.537240  0.014197 -0.000005   460.475
   1.83268  0.79990 -0.01396 -1.25836  6.918362  0.015233 -0.000005   454.160
   1.84839  0.81559 -0.01305 -1.25822  7.318343  0.016046 -0.000004   456.093
   1.86410  0.83127 -0.01212 -1.25808  7.713904  0.016890 -0.000004   456.713
   1.87980  0.84695 -0.01118 -1.25796  8.118626  0.017629 -0.000004   460.522
   1.89551  0.86262 -0.01022 -1.25776  8.465048  0.018937 -0.000004   447.008
   1.91121  0.87829 -0.00925 -1.25770  8.898097  0.019327 -0.000004   460.409
   1.92690  0.89396 -0.00825 -1.25785  9.479888  0.018287 -0.000004   518.387
   1.94258  0.90960 -0.00725 -1.25777  9.921139  0.018845 -0.000004   526.453
   1.95822  0.92521 -0.00622 -1.25773 10.387602  0.019171 -0.000004   541.848
   1.97376  0.94071 -0.00519 -1.25604  9.464436  0.033451 -0.000002   282.936
   1.98902  0.95594 -0.00416 -1.25601  9.737416  0.033756 -0.000002   288.467
   2.00356  0.97044 -0.00315 -1.25749 11.292387  0.020477 -0.000003   551.469
   2.01660  0.98345 -0.00224 -1.25825 12.354609  0.013050 -0.000005   946.679
   2.02737  0.99419 -0.00147 -1.25880 13.385998  0.006970 -0.000010  1920.408
   2.03319  1.00000 -0.00105 -1.25912 14.281103  0.002839 -0.000024  5030.049
   2.03319  1.00010 -0.00000  0.69689 14.285593  0.004163  0.000000  3431.225
   2.03901  1.00591 -0.00024  0.69588  9.481022  0.056593  0.000000   167.530
   2.04587  1.01277 -0.00045  0.69618  9.988473  0.052413  0.000000   190.573
   2.05396  1.02086 -0.00065  0.69651 10.595030  0.047472  0.000000   223.183
   2.06350  1.03039 -0.00084  0.69689 11.341815  0.041460  0.000000   273.564
   2.07474  1.04163 -0.00101  0.69720 12.400064  0.036018  0.000000   344.272
   2.08800  1.05489 -0.00115  0.69734 13.354216  0.033436  0.000000   399.400
   2.10363  1.07052 -0.00123  0.69681 13.207781  0.043689  0.000000   302.315
   2.12206  1.08895 -0.00124  0.69683 13.768856  0.043417  0.000000   317.130
   2.14378  1.11067 -0.00114  0.69500 10.610292  0.078871  0.000000   134.528
   2.16940  1.13629 -0.00090  0.69464 10.332180  0.084428  0.000000   122.378
   2.19960  1.16649 -0.00045  0.69612 18.588377  0.007928  0.000000  2344.652
   2.23521  1.20209  0.00026  0.69617 45.908092  0.000809  0.000000 56738.594
   2.27720  1.24407  0.00134  0.69617164.992355  0.001939  0.000000 85112.773
   2.32670  1.29354  0.00288  0.69617439.207153  0.002037  0.000000215581.234
   2.38506  1.35187  0.00503  0.69616922.135376  0.008274  0.000000111452.484
   2.45388  1.42062  0.00795  0.69616**********  0.003656  0.000000461407.375
   2.53501  1.50165  0.01187  0.69616**********  0.007639  0.000000485206.188
   2.63066  1.59717  0.01704  0.69614********** 21.581060  0.000000   111.330
   2.74344  1.70975  0.02377  0.69614**********  0.007007  0.000000**********
   2.87642  1.84244  0.03244  0.69614**********121.958076  0.000000   142.447
   3.03319  1.99882  0.04352  0.69625**********  0.420381  0.000000 71179.406
