#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.76960  0.23426  0.06867  1.16867  0.000722  0.000282  0.001863     2.559
   0.78458  0.21929  0.06828  1.16693  0.000715  0.000274  0.001775     2.609
   0.79950  0.20438  0.06775  1.16944  0.000671  0.000261  0.001982     2.569
   0.81434  0.18955  0.06708  1.16903  0.000649  0.000251  0.002009     2.587
   0.82910  0.17482  0.06626  1.16911  0.000628  0.000240  0.001998     2.620
   0.84374  0.16020  0.06527  1.17132  0.000596  0.000227  0.002095     2.626
   0.85824  0.14576  0.06412  1.17482  0.000550  0.000212  0.002359     2.595
   0.87250  0.13156  0.06280  1.17405  0.000563  0.000202  0.001826     2.786
   0.88635  0.11779  0.06130  1.18654  0.000492  0.000182  0.002343     2.703
   0.89946  0.10478  0.05968  1.19483  0.000511  0.000168  0.001381     3.051
   0.91137  0.09300  0.05790  1.22426  0.000348  0.000139  0.004276     2.508
   0.92241  0.08219  0.05564  1.21593  0.000298  0.000125  0.005624     2.388
   0.93304  0.07194  0.05285  1.18778  0.000276  0.000116  0.005943     2.385
   0.94337  0.06214  0.04958  1.15252  0.000246  0.000106  0.006860     2.323
   0.95337  0.05285  0.04588  1.10220  0.000235  0.000099  0.006638     2.361
   0.96292  0.04419  0.04186  1.04462  0.000203  0.000091  0.008164     2.238
   0.97183  0.03632  0.03767  0.97106  0.000213  0.000088  0.006072     2.422
   0.97991  0.02941  0.03349  0.91276  0.000169  0.000076  0.008778     2.215
   0.98704  0.02351  0.02948  0.81768  0.000176  0.000075  0.006699     2.344
   0.99320  0.01860  0.02576  0.74573  0.000151  0.000067  0.007666     2.264
   0.99848  0.01457  0.02236  0.65724  0.000143  0.000062  0.006918     2.295
   1.00299  0.01127  0.01928  0.56916  0.000129  0.000057  0.006969     2.247
   1.00688  0.00857  0.01647  0.48041  0.000121  0.000052  0.005797     2.331
   1.01027  0.00637  0.01391  0.37285  0.000103  0.000048  0.006298     2.138
   1.01324  0.00457  0.01153  0.26658  0.000123  0.000052  0.003070     2.362
   1.01589  0.00312  0.00932  0.18157  0.000085  0.000038  0.003386     2.241
   1.01827  0.00197  0.00724  0.02913  0.000075  0.000034  0.000623     2.230
   1.02043  0.00109  0.00526 -0.13417  0.000075  0.000034  0.002873     2.230
   1.02241  0.00047  0.00338 -0.30211  0.000069  0.000031  0.007123     2.213
   1.02425  0.00011  0.00158 -0.49656  0.000062  0.000028  0.013115     2.206
   1.02596  0.00000 -0.00012 -0.76253  0.000051  0.000023  0.025395     2.171
   1.02765  0.00016 -0.00181 -0.91976  0.000069  0.000028  0.017306     2.440
   1.02941  0.00065 -0.00350 -1.19150  0.000048  0.000023  0.044836     2.076
   1.03124  0.00153 -0.00511 -1.31586  0.000078  0.000030  0.018615     2.591
   1.03319  0.00281 -0.00658 -1.47606  0.000063  0.000030  0.040521     2.137
   1.03527  0.00444 -0.00787 -1.43599  0.000141  0.000044  0.004460     3.213
   1.03754  0.00641 -0.00899 -1.43996  0.000118  0.000049  0.016027     2.432
   1.04005  0.00873 -0.00997 -1.39127  0.000333  0.000062 -0.001568     5.364
   1.04288  0.01142 -0.01082 -1.35305  0.000323  0.000074 -0.000916     4.364
   1.04611  0.01457 -0.01156 -1.35827  0.010601  0.000048 -0.000406   218.705
   1.04989  0.01829 -0.01222 -1.35173  0.044271  0.000161 -0.000402   275.492
   1.05442  0.02278 -0.01281 -1.35011  0.099680  0.000243 -0.000307   411.034
   1.06000  0.02833 -0.01334 -1.34855  0.124670  0.000373 -0.000199   333.882
   1.06704  0.03536 -0.01383 -1.34912  0.131442  0.000318 -0.000234   413.375
   1.07605  0.04435 -0.01433 -1.34912  0.143147  0.000346 -0.000215   413.375
   1.08713  0.05542 -0.01491 -1.34033  0.037523  0.001473 -0.000051    25.479
   1.09961  0.06787 -0.01570 -1.35075  0.094076  0.000860 -0.000087   109.419
   1.11265  0.08087 -0.01678 -1.35198  0.103306  0.000767 -0.000097   134.641
   1.12592  0.09406 -0.01823 -1.35477  0.171467  0.000449 -0.000166   382.078
   1.13961  0.10763 -0.02006 -1.35184  0.337508  0.000985 -0.000076   342.480
   1.15372  0.12163 -0.02177 -1.35010  0.492488  0.001518 -0.000049   324.457
   1.16809  0.13593 -0.02329 -1.34736  0.414594  0.002506 -0.000030   165.456
   1.18266  0.15043 -0.02464 -1.33950  0.235121  0.004754 -0.000016    49.455
   1.19737  0.16510 -0.02583 -1.33395  0.185317  0.005685 -0.000013    32.599
   1.21220  0.17989 -0.02687 -1.32594  0.130026  0.006728 -0.000011    19.327
   1.22712  0.19478 -0.02778 -1.32166  0.127299  0.007189 -0.000011    17.708
   1.24213  0.20977 -0.02855 -1.31379  0.100605  0.007965 -0.000010    12.630
   1.25720  0.22483 -0.02921 -1.30645  0.088761  0.008590 -0.000009    10.333
   1.27233  0.23995 -0.02976 -1.29971  0.084778  0.009131 -0.000009     9.284
   1.28752  0.25513 -0.03021 -1.29520  0.093417  0.009505 -0.000008     9.828
   1.30275  0.27036 -0.03056 -1.28871  0.088885  0.010062 -0.000008     8.834
   1.31803  0.28563 -0.03083 -1.29861  0.252787  0.008556 -0.000009    29.546
   1.33335  0.30095 -0.03101 -1.29696  0.261872  0.008904 -0.000008    29.411
   1.34869  0.31629 -0.03112 -1.29578  0.279483  0.009168 -0.000008    30.486
   1.36407  0.33167 -0.03116 -1.29454  0.295734  0.009460 -0.000008    31.263
   1.37948  0.34708 -0.03113 -1.29323  0.309978  0.009786 -0.000007    31.676
   1.39492  0.36252 -0.03104 -1.29178  0.320793  0.010162 -0.000007    31.568
   1.41038  0.37798 -0.03089 -1.27622  0.104342  0.013224 -0.000006     7.890
   1.42586  0.39346 -0.03068 -1.27165  0.111447  0.013707 -0.000006     8.130
   1.44137  0.40896 -0.03043 -1.26689  0.114922  0.014237 -0.000006     8.072
   1.45689  0.42448 -0.03012 -1.26257  0.120256  0.014737 -0.000005     8.160
   1.47243  0.44002 -0.02978 -1.25851  0.125691  0.015230 -0.000005     8.253
   1.48799  0.45558 -0.02939 -1.25467  0.131345  0.015716 -0.000005     8.357
   1.50357  0.47114 -0.02896 -1.25125  0.138755  0.016173 -0.000005     8.579
   1.51916  0.48673 -0.02849 -1.24836  0.149285  0.016581 -0.000005     9.003
   1.53476  0.50232 -0.02799 -1.26130  1.067797  0.007283 -0.000010   146.617
   1.55037  0.51793 -0.02746 -1.26085  1.090209  0.007671 -0.000009   142.118
   1.56600  0.53354 -0.02689 -1.26033  1.113769  0.008131 -0.000009   136.975
   1.58164  0.54917 -0.02630 -1.25967  1.130337  0.008730 -0.000008   129.479
   1.59728  0.56480 -0.02568 -1.25894  1.144436  0.009399 -0.000007   121.759
   1.61294  0.58044 -0.02504 -1.26182  1.550647  0.006083 -0.000011   254.908
   1.62860  0.59609 -0.02437 -1.26108  1.580852  0.007016 -0.000010   225.307
   1.64427  0.61175 -0.02368 -1.26245  1.966323  0.004998 -0.000014   393.434
   1.65995  0.62741 -0.02297 -1.26207  2.213789  0.005625 -0.000012   393.590
   1.67564  0.64308 -0.02224 -1.26153  2.638358  0.006682 -0.000010   394.849
   1.69133  0.65875 -0.02148 -1.26103  3.116249  0.007824 -0.000009   398.311
   1.70702  0.67443 -0.02071 -1.26052  3.544571  0.009162 -0.000008   386.886
   1.72272  0.69011 -0.01993 -1.26057  4.074597  0.009008 -0.000008   452.334
   1.73842  0.70579 -0.01912 -1.26045  4.540767  0.009413 -0.000007   482.398
   1.75413  0.72147 -0.01830 -1.26014  4.925803  0.010616 -0.000007   464.001
   1.76984  0.73716 -0.01746 -1.25988  5.319324  0.011655 -0.000006   456.383
   1.78554  0.75284 -0.01661 -1.25970  5.730310  0.012468 -0.000006   459.598
   1.80125  0.76853 -0.01574 -1.25949  6.122492  0.013443 -0.000005   455.449
   1.81697  0.78422 -0.01486 -1.25934  6.532697  0.014202 -0.000005   459.989
   1.83268  0.79990 -0.01396 -1.25914  6.910105  0.015274 -0.000005   452.410
   1.84839  0.81559 -0.01305 -1.25900  7.311489  0.016067 -0.000004   455.068
   1.86410  0.83127 -0.01212 -1.25886  7.705627  0.016921 -0.000004   455.400
   1.87980  0.84695 -0.01118 -1.25874  8.112429  0.017632 -0.000004   460.085
   1.89551  0.86262 -0.01022 -1.25860  8.495797  0.018580 -0.000004   457.267
   1.91121  0.87829 -0.00925 -1.25852  8.913467  0.019160 -0.000004   465.216
   1.92690  0.89396 -0.00825 -1.25864  9.485637  0.018237 -0.000004   520.142
   1.94258  0.90960 -0.00725 -1.25857  9.922151  0.018845 -0.000004   526.527
   1.95822  0.92521 -0.00622 -1.25852 10.385819  0.019193 -0.000004   541.114
   1.97376  0.94071 -0.00519 -1.25683  9.460203  0.033494 -0.000002   282.441
   1.98902  0.95594 -0.00416 -1.25679  9.731276  0.033825 -0.000002   287.692
   2.00356  0.97044 -0.00315 -1.25827 11.283974  0.020589 -0.000003   548.055
   2.01660  0.98345 -0.00224 -1.25903 12.343427  0.013207 -0.000005   934.623
   2.02737  0.99419 -0.00147 -1.25957 13.366899  0.007174 -0.000010  1863.237
   2.03319  1.00000 -0.00105 -1.25991 14.262639  0.002937 -0.000024  4855.869
   2.03319  1.00010 -0.00000  0.69731 14.267129  0.004255  0.000000  3352.720
   2.03901  1.00591 -0.00025  0.69629  9.470617  0.056645  0.000000   167.191
   2.04587  1.01277 -0.00047  0.69658  9.976707  0.052512  0.000000   189.990
   2.05396  1.02086 -0.00071  0.69691 10.581591  0.047627  0.000000   222.176
   2.06350  1.03039 -0.00094  0.69728 11.325931  0.041683  0.000000   271.718
   2.07474  1.04163 -0.00118  0.69762 12.350169  0.035781  0.000000   345.157
   2.08800  1.05488 -0.00141  0.69781 13.400379  0.032327  0.000000   414.524
   2.10363  1.07051 -0.00162  0.69734 13.377620  0.041451  0.000000   322.736
   2.12206  1.08894 -0.00180  0.69711 13.460365  0.045914  0.000000   293.162
   2.14378  1.11067 -0.00193  0.69512  9.997153  0.083448  0.000000   119.801
   2.16940  1.13628 -0.00199  0.69452  9.331301  0.091862  0.000000   101.580
   2.19960  1.16649 -0.00193  0.69699 14.462255  0.040328  0.000000   358.613
   2.23521  1.20210 -0.00171  0.69784 16.901382  0.018631  0.000000   907.167
   2.27720  1.24408 -0.00128  0.69821 19.623947  0.003462  0.000000  5668.553
   2.32670  1.29358 -0.00056  0.69816 21.531204  0.005133  0.000000  4194.325
   2.38506  1.35193  0.00054  0.69822 32.817371  0.001221  0.000000 26869.105
   2.45388  1.42072  0.00214  0.69811 48.875355  0.013484  0.000000  3624.707
   2.53501  1.50182  0.00438  0.69812476.968079  0.001514  0.000000315059.563
   2.63066  1.59743  0.00744  0.69808********** 35.807503  0.000000    56.120
   2.74344  1.71014  0.01153  0.69869**********  0.550767  0.000000 10140.752
   2.87642  1.84300  0.01692  0.69825********** 10.825900  0.000000   419.850
   3.03319  1.99962  0.02391  0.69857**********  0.395898  0.000000 14151.646
