#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   1.05442  0.02278 -0.01281 -1.34950  0.099673  0.000242 -0.000307   411.173
   1.06000  0.02833 -0.01334 -1.34794  0.124662  0.000373 -0.000199   333.938
   1.06704  0.03536 -0.01383 -1.34851  0.131432  0.000318 -0.000234   413.403
   1.07605  0.04435 -0.01433 -1.34851  0.143138  0.000346 -0.000214   413.404
   1.08713  0.05542 -0.01491 -1.33972  0.037509  0.001473 -0.000051    25.469
   1.09961  0.06787 -0.01570 -1.35014  0.094062  0.000860 -0.000087   109.401
   1.11265  0.08087 -0.01678 -1.35137  0.103290  0.000767 -0.000097   134.613
   1.12592  0.09406 -0.01823 -1.35416  0.171441  0.000449 -0.000166   381.991
   1.13961  0.10763 -0.02006 -1.35123  0.337470  0.000985 -0.000076   342.495
   1.15372  0.12163 -0.02177 -1.34949  0.492456  0.001518 -0.000049   324.460
   1.16809  0.13593 -0.02329 -1.34676  0.414563  0.002506 -0.000030   165.441
   1.18266  0.15043 -0.02464 -1.33890  0.235091  0.004755 -0.000016    49.445
   1.19737  0.16510 -0.02583 -1.33334  0.185285  0.005685 -0.000013    32.590
   1.21220  0.17989 -0.02687 -1.32533  0.129992  0.006728 -0.000011    19.320
   1.22712  0.19478 -0.02778 -1.32105  0.127265  0.007190 -0.000011    17.701
   1.24213  0.20977 -0.02855 -1.31318  0.100569  0.007967 -0.000010    12.624
   1.25720  0.22483 -0.02921 -1.30584  0.088723  0.008592 -0.000009    10.326
   1.27233  0.23995 -0.02976 -1.29910  0.084739  0.009133 -0.000009     9.278
   1.28752  0.25513 -0.03021 -1.29459  0.093378  0.009507 -0.000008     9.822
   1.30275  0.27036 -0.03056 -1.28809  0.088845  0.010064 -0.000008     8.828
   1.31803  0.28563 -0.03083 -1.29799  0.252765  0.008558 -0.000009    29.536
   1.33335  0.30095 -0.03101 -1.29635  0.261852  0.008906 -0.000008    29.402
   1.34869  0.31629 -0.03112 -1.29516  0.279467  0.009170 -0.000008    30.476
   1.36407  0.33167 -0.03116 -1.29393  0.295722  0.009462 -0.000008    31.254
   1.37948  0.34708 -0.03113 -1.29262  0.309970  0.009788 -0.000007    31.668
   1.39492  0.36252 -0.03104 -1.29117  0.320788  0.010164 -0.000007    31.561
   1.41038  0.37798 -0.03089 -1.27561  0.104305  0.013227 -0.000006     7.886
   1.42586  0.39346 -0.03068 -1.27104  0.111412  0.013710 -0.000006     8.126
   1.44137  0.40896 -0.03043 -1.26628  0.114889  0.014240 -0.000006     8.068
   1.45689  0.42448 -0.03012 -1.26197  0.120224  0.014740 -0.000005     8.156
   1.47243  0.44002 -0.02978 -1.25790  0.125661  0.015233 -0.000005     8.249
   1.48799  0.45558 -0.02939 -1.25407  0.131318  0.015719 -0.000005     8.354
   1.50357  0.47114 -0.02896 -1.25064  0.138731  0.016176 -0.000005     8.576
   1.51916  0.48673 -0.02849 -1.24776  0.149265  0.016584 -0.000005     9.001
   1.53476  0.50232 -0.02799 -1.26069  1.067996  0.007284 -0.000010   146.632
   1.55037  0.51793 -0.02746 -1.26024  1.090419  0.007672 -0.000009   142.135
   1.56600  0.53354 -0.02689 -1.25972  1.113990  0.008132 -0.000009   136.994
   1.58164  0.54917 -0.02630 -1.25906  1.130561  0.008730 -0.000008   129.498
   1.59728  0.56480 -0.02568 -1.25833  1.144671  0.009400 -0.000007   121.779
   1.61294  0.58044 -0.02504 -1.26121  1.550988  0.006083 -0.000011   254.987
   1.62860  0.59609 -0.02437 -1.26047  1.581151  0.007017 -0.000010   225.342
   1.64427  0.61175 -0.02368 -1.26184  1.966670  0.004998 -0.000014   393.469
   1.65995  0.62741 -0.02297 -1.26146  2.214294  0.005626 -0.000012   393.613
   1.67564  0.64308 -0.02224 -1.26092  2.639277  0.006685 -0.000010   394.808
   1.69133  0.65875 -0.02148 -1.26041  3.116907  0.007833 -0.000009   397.896
   1.70702  0.67443 -0.02071 -1.25989  3.543297  0.009216 -0.000008   384.484
   1.72272  0.69011 -0.01993 -1.25997  4.081592  0.008994 -0.000008   453.812
   1.73842  0.70579 -0.01912 -1.25986  4.550912  0.009353 -0.000007   486.589
   1.75413  0.72147 -0.01830 -1.25953  4.932961  0.010598 -0.000007   465.479
   1.76984  0.73716 -0.01746 -1.25928  5.328978  0.011616 -0.000006   458.765
   1.78554  0.75284 -0.01661 -1.25909  5.738086  0.012451 -0.000006   460.839
   1.80125  0.76853 -0.01574 -1.25888  6.129251  0.013442 -0.000005   455.980
   1.81697  0.78422 -0.01486 -1.25873  6.538887  0.014209 -0.000005   460.202
   1.83268  0.79990 -0.01396 -1.25854  6.918173  0.015258 -0.000005   453.411
   1.84839  0.81559 -0.01305 -1.25839  7.317214  0.016073 -0.000004   455.256
   1.86410  0.83127 -0.01212 -1.25825  7.711454  0.016925 -0.000004   455.621
   1.87980  0.84695 -0.01118 -1.25814  8.116114  0.017663 -0.000004   459.491
   1.89551  0.86262 -0.01022 -1.25798  8.496774  0.018692 -0.000004   454.557
   1.91121  0.87829 -0.00925 -1.25790  8.918417  0.019220 -0.000004   464.021
   1.92690  0.89396 -0.00825 -1.25804  9.492452  0.018258 -0.000004   519.893
   1.94258  0.90960 -0.00725 -1.25796  9.929524  0.018859 -0.000004   526.510
   1.95822  0.92521 -0.00622 -1.25791 10.391437  0.019225 -0.000004   540.522
   1.97376  0.94071 -0.00519 -1.25622  9.463188  0.033550 -0.000002   282.066
   1.98902  0.95594 -0.00416 -1.25617  9.733201  0.033898 -0.000002   287.129
   2.00356  0.97044 -0.00315 -1.25766 11.285650  0.020682 -0.000003   545.678
   2.01660  0.98345 -0.00224 -1.25841 12.344785  0.013314 -0.000005   927.189
   2.02737  0.99419 -0.00147 -1.25896 13.369172  0.007271 -0.000010  1838.763
   2.03319  1.00000 -0.00105 -1.25930 14.261195  0.003008 -0.000023  4740.381
   2.03319  1.00010 -0.00000  0.69697 14.265686  0.004333  0.000000  3292.212
   2.03901  1.00591 -0.00024  0.69594  9.468667  0.056743  0.000000   166.871
   2.04587  1.01277 -0.00046  0.69623  9.974769  0.052628  0.000000   189.534
   2.05396  1.02086 -0.00067  0.69655 10.579675  0.047765  0.000000   221.494
   2.06350  1.03039 -0.00088  0.69692 11.323983  0.041846  0.000000   270.608
   2.07474  1.04163 -0.00107  0.69728 12.337213  0.035703  0.000000   345.554
   2.08800  1.05489 -0.00123  0.69749 13.421302  0.031751  0.000000   422.707
   2.10363  1.07052 -0.00136  0.69706 13.447393  0.040163  0.000000   334.817
   2.12206  1.08895 -0.00143  0.69709 14.478879  0.039546  0.000000   366.124
   2.14378  1.11067 -0.00141  0.69511 11.337983  0.081503  0.000000   139.111
   2.16940  1.13629 -0.00126  0.69455 11.264503  0.090791  0.000000   124.071
   2.19960  1.16649 -0.00094  0.69645 19.680647  0.020116  0.000000   978.353
   2.23521  1.20210 -0.00040  0.69660 39.302685  0.001839  0.000000 21372.406
   2.27720  1.24407  0.00046  0.69660150.623154  0.001920  0.000000 78468.195
   2.32670  1.29356  0.00173  0.69659433.044128  0.005746  0.000000 75368.750
   2.38506  1.35190  0.00353  0.69659795.139587  0.005307  0.000000149832.172
   2.45388  1.42066  0.00601  0.69658**********  0.017836  0.000000 70040.008
   2.53501  1.50172  0.00937  0.69659**********  0.004969  0.000000585558.438
   2.63066  1.59728  0.01383  0.69656********** 42.596706  0.000000    55.728
   2.74344  1.70991  0.01968  0.69659**********  0.020177  0.000000387004.500
   2.87642  1.84266  0.02726  0.69657********** 10.174218  0.000000   801.709
   3.03319  1.99914  0.03698  0.69658**********  0.018612  0.000000642366.438
