NACA 2109                                       
 Alfa =  -9.00000 Re =  1000000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00095  0.12002
   0.99436  0.00179  0.11837
   0.98363  0.00337  0.11480
   0.97060  0.00527  0.10947
   0.95635  0.00731  0.10231
   0.94164  0.00938  0.09413
   0.92680  0.01144  0.08605
   0.91191  0.01346  0.08006
   0.89701  0.01545  0.07452
   0.88209  0.01741  0.07121
   0.86717  0.01933  0.06697
   0.85224  0.02122  0.06351
   0.83731  0.02308  0.06175
   0.82237  0.02491  0.05915
   0.80743  0.02670  0.05765
   0.79248  0.02846  0.05627
   0.77753  0.03018  0.05501
   0.76257  0.03187  0.05431
   0.74761  0.03353  0.05377
   0.73265  0.03516  0.05409
   0.71769  0.03675  0.05323
   0.70272  0.03831  0.05341
   0.68775  0.03984  0.05425
   0.67279  0.04132  0.05417
   0.65782  0.04278  0.05602
   0.64285  0.04420  0.05592
   0.62788  0.04558  0.05794
   0.61291  0.04692  0.05898
   0.59795  0.04823  0.06021
   0.58298  0.04950  0.06243
   0.56802  0.05072  0.06413
   0.55306  0.05191  0.06655
   0.53810  0.05305  0.06913
   0.52315  0.05415  0.07172
   0.50820  0.05520  0.07483
   0.49325  0.05620  0.07812
   0.47832  0.05716  0.08165
   0.46338  0.05806  0.08555
   0.44846  0.05892  0.08995
   0.43354  0.05971  0.09447
   0.41863  0.06046  0.09939
   0.40373  0.06114  0.10517
   0.38885  0.06176  0.11098
   0.37397  0.06232  0.11746
   0.35911  0.06281  0.12464
   0.34426  0.06323  0.13250
   0.32943  0.06357  0.14065
   0.31462  0.06384  0.14998
   0.29982  0.06403  0.15990
   0.28505  0.06413  0.17093
   0.27031  0.06414  0.18277
   0.25559  0.06406  0.19604
   0.24091  0.06388  0.21016
   0.22627  0.06359  0.22612
   0.21167  0.06319  0.24324
   0.19711  0.06267  0.26258
   0.18262  0.06202  0.28366
   0.16820  0.06124  0.30704
   0.15387  0.06031  0.33305
   0.13967  0.05922  0.36145
   0.12567  0.05796  0.39285
   0.11207  0.05655  0.42478
   0.09933  0.05503  0.44355
   0.08785  0.05319  0.48250
   0.07700  0.05077  0.55558
   0.06655  0.04779  0.64257
   0.05648  0.04428  0.73684
   0.04689  0.04030  0.83156
   0.03798  0.03597  0.91595
   0.03000  0.03150  0.97715
   0.02319  0.02715  0.99999
   0.01763  0.02312  0.97045
   0.01322  0.01953  0.87587
   0.00978  0.01636  0.70392
   0.00708  0.01356  0.43493
   0.00496  0.01106  0.04403
   0.00330  0.00879 -0.51206
   0.00203  0.00670 -1.28899
   0.00108  0.00475 -2.35728
   0.00043  0.00292 -3.80379
   0.00007  0.00118 -5.61970
   0.00001 -0.00045 -7.71227
   0.00027 -0.00208 -9.80868
   0.00094 -0.00367-10.66077
   0.00206 -0.00513 -9.61899
   0.00360 -0.00640 -9.40892
   0.00553 -0.00746 -9.41033
   0.00784 -0.00836 -9.40934
   0.01061 -0.00912 -7.80757
   0.01396 -0.00977 -5.86087
   0.01809 -0.01031 -4.83248
   0.02336 -0.01076 -4.18128
   0.03028 -0.01111 -3.85477
   0.03949 -0.01140 -3.57474
   0.05108 -0.01169 -4.04960
   0.06392 -0.01214 -2.49219
   0.07701 -0.01289 -2.39399
   0.09008 -0.01400 -2.28909
   0.10338 -0.01554 -2.14978
   0.11717 -0.01712 -2.07554
   0.13125 -0.01853 -2.04244
   0.14550 -0.01979 -2.02322
   0.15987 -0.02089 -2.00665
   0.17434 -0.02186 -1.98972
   0.18890 -0.02271 -1.97244
   0.20351 -0.02344 -1.95512
   0.21819 -0.02407 -1.93812
   0.23291 -0.02461 -1.92194
   0.24767 -0.02505 -1.90637
   0.26248 -0.02541 -1.89180
   0.27731 -0.02570 -1.87803
   0.29217 -0.02591 -1.86504
   0.30706 -0.02606 -1.85283
   0.32197 -0.02615 -1.84114
   0.33691 -0.02618 -1.82982
   0.35186 -0.02615 -1.81900
   0.36683 -0.02608 -1.80864
   0.38182 -0.02595 -1.79856
   0.39682 -0.02579 -1.78852
   0.41184 -0.02558 -1.77884
   0.42687 -0.02533 -1.76910
   0.44191 -0.02505 -1.75934
   0.45696 -0.02473 -1.74985
   0.47202 -0.02438 -1.74048
   0.48709 -0.02400 -1.73095
   0.50217 -0.02360 -1.72220
   0.51725 -0.02316 -1.71364
   0.53235 -0.02271 -1.70479
   0.54745 -0.02223 -1.69657
   0.56255 -0.02173 -1.68865
   0.57766 -0.02120 -1.68076
   0.59278 -0.02066 -1.67315
   0.60790 -0.02010 -1.66511
   0.62303 -0.01953 -1.65787
   0.63815 -0.01894 -1.65071
   0.65329 -0.01833 -1.64333
   0.66842 -0.01771 -1.63598
   0.68356 -0.01707 -1.62906
   0.69870 -0.01642 -1.62234
   0.71384 -0.01576 -1.61496
   0.72898 -0.01509 -1.60821
   0.74412 -0.01440 -1.60112
   0.75927 -0.01371 -1.59448
   0.77441 -0.01300 -1.58715
   0.78955 -0.01228 -1.58024
   0.80470 -0.01154 -1.57308
   0.81984 -0.01080 -1.56586
   0.83498 -0.01004 -1.55825
   0.85011 -0.00928 -1.55076
   0.86525 -0.00850 -1.54290
   0.88038 -0.00771 -1.53440
   0.89551 -0.00690 -1.52597
   0.91064 -0.00608 -1.51703
   0.92575 -0.00525 -1.50752
   0.94081 -0.00441 -1.49667
   0.95574 -0.00356 -1.48584
   0.97021 -0.00272 -1.47387
   0.98344 -0.00194 -1.46127
   0.99431 -0.00129 -1.44843
   1.00000 -0.00095 -1.44207
