#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   1.71184  0.68356 -0.01707 -2.62474  1.150590  0.019979 -0.000007    57.590
   1.72699  0.69870 -0.01642 -2.62371  1.174486  0.020450 -0.000007    57.431
   1.74214  0.71384 -0.01576 -2.62270  1.198207  0.020923 -0.000007    57.268
   1.75730  0.72898 -0.01509 -2.62171  1.221701  0.021397 -0.000007    57.097
   1.77246  0.74412 -0.01440 -2.62073  1.244941  0.021873 -0.000007    56.916
   1.78762  0.75927 -0.01371 -2.61977  1.268004  0.022352 -0.000006    56.730
   1.80278  0.77441 -0.01300 -2.61882  1.290789  0.022832 -0.000006    56.534
   1.81794  0.78955 -0.01228 -2.61788  1.313336  0.023315 -0.000006    56.331
   1.83310  0.80470 -0.01154 -2.61696  1.335564  0.023800 -0.000006    56.117
   1.84826  0.81984 -0.01080 -2.61604  1.357551  0.024286 -0.000006    55.897
   1.86342  0.83498 -0.01004 -2.61514  1.379133  0.024777 -0.000006    55.663
   1.87858  0.85011 -0.00928 -2.61424  1.400380  0.025270 -0.000006    55.418
   1.89373  0.86525 -0.00850 -2.61335  1.421224  0.025767 -0.000006    55.157
   1.90889  0.88038 -0.00771 -2.61247  1.441654  0.026267 -0.000005    54.885
   1.92404  0.89551 -0.00690 -2.61160  1.461555  0.026772 -0.000005    54.592
   1.93918  0.91064 -0.00608 -2.61072  1.480883  0.027282 -0.000005    54.281
   1.95431  0.92575 -0.00525 -2.60985  1.499503  0.027797 -0.000005    53.944
   1.96940  0.94081 -0.00441 -2.60899  1.517350  0.028318 -0.000005    53.583
   1.98436  0.95574 -0.00356 -2.60812  1.533855  0.028845 -0.000005    53.176
   1.99885  0.97021 -0.00272 -2.60726  1.548451  0.029371 -0.000005    52.720
   2.01210  0.98344 -0.00194 -2.60645  1.559655  0.029875 -0.000005    52.206
   2.02299  0.99431 -0.00129 -2.60573  1.565673  0.030322 -0.000005    51.635
   2.02869  1.00000 -0.00095 -2.60518  1.558952  0.030665 -0.000005    50.839
   2.02869  1.00010 -0.00000  0.97738  1.562018  0.031284  0.000000    49.930
   2.03439  1.00579 -0.00027  0.96313  0.178300  0.047735  0.000000     3.735
   2.04112  1.01252 -0.00060  0.94731  0.165068  0.052105  0.000000     3.168
   2.04907  1.02045 -0.00101  0.94243  0.156416  0.053423  0.000000     2.928
   2.05845  1.02982 -0.00151  0.93852  0.146238  0.054419  0.000000     2.687
   2.06952  1.04088 -0.00214  0.93640  0.134355  0.054874  0.000000     2.448
   2.08260  1.05393 -0.00290  0.93566  0.123607  0.054940  0.000000     2.250
   2.09804  1.06934 -0.00385  0.93578  0.114117  0.054791  0.000000     2.083
   2.11626  1.08753 -0.00501  0.93661  0.105640  0.054491  0.000000     1.939
   2.13778  1.10900 -0.00644  0.93814  0.097903  0.054054  0.000000     1.811
   2.16319  1.13434 -0.00820  0.94038  0.090787  0.053500  0.000000     1.697
   2.19318  1.16426 -0.01036  0.94331  0.084220  0.052842  0.000000     1.594
   2.22859  1.19957 -0.01303  0.94705  0.078176  0.052073  0.000000     1.501
   2.27040  1.24125 -0.01631  0.95154  0.072679  0.051214  0.000000     1.419
   2.31976  1.29044 -0.02035  0.95650  0.067749  0.050323  0.000000     1.346
   2.37804  1.34851 -0.02532  0.96159  0.063407  0.049446  0.000000     1.282
   2.44684  1.41703 -0.03144  0.96668  0.059625  0.048605  0.000000     1.227
   2.52807  1.49792 -0.03895  0.97135  0.056417  0.047854  0.000000     1.179
   2.62397  1.59337 -0.04818  0.97558  0.053726  0.047182  0.000000     1.139
   2.73720  1.70603 -0.05949  0.97943  0.051514  0.046597  0.000000     1.106
   2.87087  1.83899 -0.07334  0.98280  0.049732  0.046096  0.000000     1.079
   3.02869  1.99590 -0.09026  0.98778  0.048044  0.045394  0.000000     1.058
