NACA 2110                                       
 Alfa =   5.68966 Re =  1000000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00105  0.06750
   0.99426  0.00197  0.03386
   0.98366  0.00366  0.02360
   0.97086  0.00567  0.02708
   0.95660  0.00787 -0.43435
   0.94165  0.01015 -0.27272
   0.92641  0.01242 -0.22821
   0.91107  0.01466 -0.21550
   0.89569  0.01688 -0.14801
   0.88028  0.01905 -0.18852
   0.86487  0.02119 -0.19345
   0.84944  0.02329 -0.19916
   0.83401  0.02535 -0.20498
   0.81857  0.02738 -0.21412
   0.80312  0.02936 -0.22170
   0.78767  0.03131 -0.22861
   0.77222  0.03322 -0.23462
   0.75676  0.03510 -0.24029
   0.74130  0.03693 -0.24545
   0.72583  0.03873 -0.25076
   0.71036  0.04049 -0.25553
   0.69489  0.04221 -0.26065
   0.67942  0.04389 -0.26624
   0.66395  0.04553 -0.26999
   0.64848  0.04712 -0.27530
   0.63301  0.04868 -0.27961
   0.61754  0.05019 -0.28435
   0.60208  0.05166 -0.28840
   0.58662  0.05309 -0.29202
   0.57116  0.05446 -0.29731
   0.55570  0.05579 -0.30083
   0.54025  0.05707 -0.30435
   0.52481  0.05830 -0.30871
   0.50937  0.05948 -0.31381
   0.49394  0.06060 -0.31728
   0.47852  0.06167 -0.31916
   0.46311  0.06267 -0.32289
   0.44771  0.06362 -0.32700
   0.43233  0.06450 -0.33029
   0.41695  0.06532 -0.33577
   0.40160  0.06606 -0.33663
   0.38625  0.06674 -0.34051
   0.37093  0.06734 -0.34355
   0.35563  0.06786 -0.34576
   0.34034  0.06830 -0.35097
   0.32509  0.06865 -0.35077
   0.30986  0.06891 -0.35630
   0.29466  0.06907 -0.35396
   0.27950  0.06914 -0.36058
   0.26437  0.06910 -0.35975
   0.24929  0.06895 -0.36637
   0.23426  0.06867 -0.36600
   0.21929  0.06828 -0.36195
   0.20438  0.06775 -0.36782
   0.18955  0.06708 -0.36689
   0.17482  0.06626 -0.36709
   0.16020  0.06527 -0.37229
   0.14576  0.06412 -0.38053
   0.13156  0.06280 -0.37875
   0.11779  0.06130 -0.40827
   0.10478  0.05968 -0.42808
   0.09300  0.05790 -0.49931
   0.08219  0.05564 -0.47902
   0.07194  0.05285 -0.41140
   0.06214  0.04958 -0.32892
   0.05285  0.04588 -0.21548
   0.04419  0.04186 -0.09188
   0.03632  0.03767  0.05639
   0.02941  0.03349  0.16623
   0.02351  0.02948  0.33076
   0.01860  0.02576  0.44326
   0.01457  0.02236  0.56744
   0.01127  0.01928  0.67549
   0.00857  0.01647  0.76871
   0.00637  0.01391  0.86057
   0.00457  0.01153  0.92862
   0.00312  0.00932  0.96680
   0.00197  0.00724  0.99911
   0.00109  0.00526  0.98219
   0.00047  0.00338  0.90920
   0.00011  0.00158  0.75423
   0.00000 -0.00012  0.41982
   0.00016 -0.00181  0.15557
   0.00065 -0.00350 -0.41770
   0.00153 -0.00511 -0.72961
   0.00281 -0.00658 -1.17705
   0.00444 -0.00787 -1.06086
   0.00641 -0.00899 -1.07318
   0.00873 -0.00997 -0.93487
   0.01142 -0.01082 -0.82962
   0.01457 -0.01156 -0.84381
   0.01829 -0.01222 -0.82606
   0.02278 -0.01281 -0.82170
   0.02833 -0.01334 -0.81749
   0.03536 -0.01383 -0.81903
   0.04435 -0.01433 -0.81903
   0.05542 -0.01491 -0.79539
   0.06787 -0.01570 -0.82343
   0.08087 -0.01678 -0.82677
   0.09406 -0.01823 -0.83430
   0.10763 -0.02006 -0.82639
   0.12163 -0.02177 -0.82169
   0.13593 -0.02329 -0.81430
   0.15043 -0.02464 -0.79319
   0.16510 -0.02583 -0.77835
   0.17989 -0.02687 -0.75705
   0.19478 -0.02778 -0.74573
   0.20977 -0.02855 -0.72498
   0.22483 -0.02921 -0.70575
   0.23995 -0.02976 -0.68819
   0.25513 -0.03021 -0.67650
   0.27036 -0.03056 -0.65973
   0.28563 -0.03083 -0.68533
   0.30095 -0.03101 -0.68107
   0.31629 -0.03112 -0.67799
   0.33167 -0.03116 -0.67480
   0.34708 -0.03113 -0.67141
   0.36252 -0.03104 -0.66766
   0.37798 -0.03089 -0.62771
   0.39346 -0.03068 -0.61608
   0.40896 -0.03043 -0.60399
   0.42448 -0.03012 -0.59309
   0.44002 -0.02978 -0.58284
   0.45558 -0.02939 -0.57321
   0.47114 -0.02896 -0.56463
   0.48673 -0.02849 -0.55742
   0.50232 -0.02799 -0.58986
   0.51793 -0.02746 -0.58874
   0.53354 -0.02689 -0.58743
   0.54917 -0.02630 -0.58576
   0.56480 -0.02568 -0.58393
   0.58044 -0.02504 -0.59119
   0.59609 -0.02437 -0.58931
   0.61175 -0.02368 -0.59278
   0.62741 -0.02297 -0.59182
   0.64308 -0.02224 -0.59044
   0.65875 -0.02148 -0.58918
   0.67443 -0.02071 -0.58788
   0.69011 -0.01993 -0.58800
   0.70579 -0.01912 -0.58776
   0.72147 -0.01830 -0.58693
   0.73716 -0.01746 -0.58630
   0.75284 -0.01661 -0.58582
   0.76853 -0.01574 -0.58529
   0.78422 -0.01486 -0.58491
   0.79990 -0.01396 -0.58442
   0.81559 -0.01305 -0.58405
   0.83127 -0.01212 -0.58369
   0.84695 -0.01118 -0.58340
   0.86262 -0.01022 -0.58305
   0.87829 -0.00925 -0.58285
   0.89396 -0.00825 -0.58317
   0.90960 -0.00725 -0.58297
   0.92521 -0.00622 -0.58285
   0.94071 -0.00519 -0.57860
   0.95594 -0.00416 -0.57848
   0.97044 -0.00315 -0.58222
   0.98345 -0.00224 -0.58411
   0.99419 -0.00147 -0.58549
   1.00000 -0.00105 -0.58634
