NACA 2110                                       
 Alfa =   9.48276 Re =  1000000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00105  0.06815
   0.99426  0.00197  0.03430
   0.98366  0.00366  0.02390
   0.97086  0.00567  0.02761
   0.95660  0.00787 -0.43525
   0.94165  0.01015 -0.27355
   0.92641  0.01242 -0.22907
   0.91107  0.01466 -0.21642
   0.89569  0.01688 -0.14655
   0.88028  0.01905 -0.19004
   0.86487  0.02119 -0.19491
   0.84944  0.02329 -0.20059
   0.83401  0.02535 -0.20641
   0.81857  0.02738 -0.21554
   0.80312  0.02936 -0.22312
   0.78767  0.03131 -0.23004
   0.77222  0.03322 -0.23607
   0.75676  0.03510 -0.24174
   0.74130  0.03693 -0.24692
   0.72583  0.03873 -0.25225
   0.71036  0.04049 -0.25703
   0.69489  0.04221 -0.26216
   0.67942  0.04389 -0.26776
   0.66395  0.04553 -0.27152
   0.64848  0.04712 -0.27684
   0.63301  0.04868 -0.28116
   0.61754  0.05019 -0.28591
   0.60208  0.05166 -0.28997
   0.58662  0.05309 -0.29360
   0.57116  0.05446 -0.29890
   0.55570  0.05579 -0.30243
   0.54025  0.05707 -0.30596
   0.52481  0.05830 -0.31033
   0.50937  0.05948 -0.31543
   0.49394  0.06060 -0.31891
   0.47852  0.06167 -0.32080
   0.46311  0.06267 -0.32454
   0.44771  0.06362 -0.32866
   0.43233  0.06450 -0.33196
   0.41695  0.06532 -0.33745
   0.40160  0.06606 -0.33832
   0.38625  0.06674 -0.34221
   0.37093  0.06734 -0.34526
   0.35563  0.06786 -0.34749
   0.34034  0.06830 -0.35272
   0.32509  0.06865 -0.35253
   0.30986  0.06891 -0.35807
   0.29466  0.06907 -0.35575
   0.27950  0.06914 -0.36240
   0.26437  0.06910 -0.36159
   0.24929  0.06895 -0.36823
   0.23426  0.06867 -0.36788
   0.21929  0.06828 -0.36386
   0.20438  0.06775 -0.36976
   0.18955  0.06708 -0.36887
   0.17482  0.06626 -0.36910
   0.16020  0.06527 -0.37436
   0.14576  0.06412 -0.38265
   0.13156  0.06280 -0.38095
   0.11779  0.06130 -0.41057
   0.10478  0.05968 -0.43053
   0.09300  0.05790 -0.50194
   0.08219  0.05564 -0.48173
   0.07194  0.05285 -0.41414
   0.06214  0.04958 -0.33164
   0.05285  0.04588 -0.21814
   0.04419  0.04186 -0.09446
   0.03632  0.03767  0.05394
   0.02941  0.03349  0.16388
   0.02351  0.02948  0.32855
   0.01860  0.02576  0.44122
   0.01457  0.02236  0.56558
   0.01127  0.01928  0.67383
   0.00857  0.01647  0.76727
   0.00637  0.01391  0.85941
   0.00457  0.01153  0.92776
   0.00312  0.00932  0.96620
   0.00197  0.00724  0.99901
