#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.35457  0.64848  0.04712  1.13003  0.001461  0.000528  0.000692     2.768
   0.37012  0.63301  0.04868  1.13195  0.001433  0.000519  0.000716     2.759
   0.38566  0.61754  0.05019  1.13404  0.001400  0.000510  0.000750     2.742
   0.40120  0.60208  0.05166  1.13583  0.001373  0.000502  0.000773     2.735
   0.41673  0.58662  0.05309  1.13742  0.001351  0.000494  0.000787     2.735
   0.43225  0.57116  0.05446  1.13975  0.001313  0.000484  0.000836     2.710
   0.44776  0.55570  0.05579  1.14130  0.001290  0.000476  0.000855     2.708
   0.46326  0.54025  0.05707  1.14284  0.001267  0.000468  0.000873     2.707
   0.47875  0.52481  0.05830  1.14476  0.001237  0.000459  0.000909     2.694
   0.49423  0.50937  0.05948  1.14698  0.001200  0.000450  0.000966     2.670
   0.50970  0.49394  0.06060  1.14850  0.001175  0.000441  0.000998     2.663
   0.52516  0.47852  0.06167  1.14932  0.001161  0.000434  0.000994     2.676
   0.54060  0.46311  0.06267  1.15095  0.001135  0.000425  0.001026     2.670
   0.55603  0.44771  0.06362  1.15274  0.001106  0.000416  0.001069     2.659
   0.57144  0.43233  0.06450  1.15416  0.001082  0.000407  0.001097     2.656
   0.58684  0.41695  0.06532  1.15654  0.001042  0.000397  0.001184     2.625
   0.60222  0.40160  0.06606  1.15692  0.001029  0.000389  0.001174     2.643
   0.61757  0.38625  0.06674  1.15860  0.001000  0.000380  0.001229     2.631
   0.63291  0.37093  0.06734  1.15991  0.000974  0.000371  0.001271     2.625
   0.64822  0.35563  0.06786  1.16087  0.000952  0.000362  0.001294     2.630
   0.66351  0.34034  0.06830  1.16312  0.000913  0.000351  0.001402     2.598
   0.67877  0.32509  0.06865  1.16304  0.000901  0.000344  0.001384     2.621
   0.69400  0.30986  0.06891  1.16542  0.000859  0.000332  0.001518     2.584
   0.70920  0.29466  0.06907  1.16442  0.000855  0.000325  0.001447     2.629
   0.72436  0.27950  0.06914  1.16728  0.000810  0.000313  0.001610     2.585
   0.73949  0.26437  0.06910  1.16693  0.000796  0.000305  0.001587     2.613
   0.75457  0.24929  0.06895  1.16977  0.000748  0.000292  0.001794     2.561
   0.76960  0.23426  0.06867  1.16962  0.000722  0.000282  0.001863     2.559
   0.78458  0.21929  0.06828  1.16790  0.000715  0.000274  0.001775     2.609
   0.79950  0.20438  0.06775  1.17043  0.000671  0.000261  0.001981     2.570
   0.81434  0.18955  0.06708  1.17005  0.000649  0.000251  0.002008     2.588
   0.82910  0.17482  0.06626  1.17015  0.000629  0.000240  0.001997     2.620
   0.84374  0.16020  0.06527  1.17239  0.000596  0.000227  0.002094     2.627
   0.85824  0.14576  0.06412  1.17592  0.000551  0.000212  0.002357     2.596
   0.87250  0.13156  0.06280  1.17520  0.000563  0.000202  0.001824     2.787
   0.88635  0.11779  0.06130  1.18774  0.000492  0.000182  0.002339     2.705
   0.89946  0.10478  0.05968  1.19611  0.000511  0.000168  0.001378     3.052
   0.91137  0.09300  0.05790  1.22561  0.000348  0.000139  0.004278     2.508
   0.92241  0.08219  0.05564  1.21734  0.000298  0.000125  0.005627     2.389
   0.93304  0.07194  0.05285  1.18925  0.000276  0.000116  0.005949     2.386
   0.94337  0.06214  0.04958  1.15404  0.000247  0.000106  0.006867     2.323
   0.95337  0.05285  0.04588  1.10377  0.000235  0.000099  0.006647     2.361
   0.96292  0.04419  0.04186  1.04624  0.000203  0.000091  0.008173     2.238
   0.97183  0.03632  0.03767  0.97273  0.000213  0.000088  0.006085     2.422
   0.97991  0.02941  0.03349  0.91447  0.000169  0.000076  0.008787     2.215
   0.98704  0.02351  0.02948  0.81950  0.000175  0.000075  0.006716     2.344
   0.99320  0.01860  0.02576  0.74759  0.000151  0.000067  0.007680     2.264
   0.99848  0.01457  0.02236  0.65918  0.000143  0.000062  0.006940     2.295
   1.00299  0.01127  0.01928  0.57118  0.000129  0.000057  0.006988     2.248
   1.00688  0.00857  0.01647  0.48250  0.000121  0.000052  0.005824     2.331
   1.01027  0.00637  0.01391  0.37504  0.000103  0.000048  0.006329     2.139
   1.01324  0.00457  0.01153  0.26885  0.000123  0.000052  0.003098     2.362
   1.01589  0.00312  0.00932  0.18392  0.000085  0.000038  0.003427     2.242
   1.01827  0.00197  0.00724  0.03159  0.000075  0.000034  0.000676     2.230
   1.02043  0.00109  0.00526 -0.13162  0.000075  0.000034  0.002818     2.230
   1.02241  0.00047  0.00338 -0.29947  0.000069  0.000031  0.007059     2.213
   1.02425  0.00011  0.00158 -0.49392  0.000062  0.000028  0.013049     2.206
   1.02596  0.00000 -0.00012 -0.75986  0.000051  0.000023  0.025304     2.172
   1.02765  0.00016 -0.00181 -0.91722  0.000069  0.000028  0.017266     2.439
   1.02941  0.00065 -0.00350 -1.18910  0.000048  0.000023  0.044763     2.076
   1.03124  0.00153 -0.00511 -1.31393  0.000078  0.000030  0.018618     2.590
   1.03319  0.00281 -0.00658 -1.47473  0.000063  0.000030  0.040558     2.137
   1.03527  0.00444 -0.00787 -1.43519  0.000141  0.000044  0.004519     3.208
   1.03754  0.00641 -0.00899 -1.44032  0.000118  0.000048  0.016225     2.427
   1.04005  0.00873 -0.00997 -1.39097  0.000329  0.000062 -0.001568     5.308
   1.04288  0.01142 -0.01082 -1.35225  0.000316  0.000074 -0.000803     4.265
   1.04611  0.01457 -0.01156 -1.35752  0.010589  0.000048 -0.000405   219.317
   1.04989  0.01829 -0.01222 -1.35094  0.044254  0.000161 -0.000402   274.707
   1.05442  0.02278 -0.01281 -1.34933  0.099653  0.000242 -0.000307   411.311
   1.06000  0.02833 -0.01334 -1.34777  0.124637  0.000373 -0.000199   334.039
   1.06704  0.03536 -0.01383 -1.34834  0.131402  0.000318 -0.000234   413.482
   1.07605  0.04435 -0.01433 -1.34834  0.143111  0.000346 -0.000215   413.481
   1.08713  0.05542 -0.01491 -1.33955  0.037481  0.001473 -0.000051    25.453
   1.09961  0.06787 -0.01570 -1.34998  0.094027  0.000860 -0.000087   109.367
   1.11265  0.08087 -0.01678 -1.35121  0.103250  0.000767 -0.000097   134.560
   1.12592  0.09406 -0.01823 -1.35399  0.171364  0.000449 -0.000166   381.836
   1.13961  0.10763 -0.02006 -1.35107  0.337364  0.000985 -0.000076   342.495
   1.15372  0.12163 -0.02177 -1.34933  0.492372  0.001517 -0.000049   324.492
   1.16809  0.13593 -0.02329 -1.34659  0.414492  0.002506 -0.000030   165.425
   1.18266  0.15043 -0.02464 -1.33873  0.235033  0.004755 -0.000016    49.430
   1.19737  0.16510 -0.02583 -1.33318  0.185230  0.005686 -0.000013    32.575
   1.21220  0.17989 -0.02687 -1.32516  0.129935  0.006730 -0.000011    19.307
   1.22712  0.19478 -0.02778 -1.32087  0.127207  0.007192 -0.000011    17.687
   1.24213  0.20977 -0.02855 -1.31299  0.100505  0.007969 -0.000010    12.611
   1.25720  0.22483 -0.02921 -1.30564  0.088655  0.008595 -0.000009    10.315
   1.27233  0.23995 -0.02976 -1.29889  0.084668  0.009137 -0.000009     9.266
   1.28752  0.25513 -0.03021 -1.29437  0.093307  0.009512 -0.000008     9.810
   1.30275  0.27036 -0.03056 -1.28787  0.088770  0.010069 -0.000008     8.816
   1.31803  0.28563 -0.03083 -1.29777  0.252729  0.008562 -0.000009    29.516
   1.33335  0.30095 -0.03101 -1.29612  0.261818  0.008911 -0.000008    29.382
   1.34869  0.31629 -0.03112 -1.29494  0.279437  0.009175 -0.000008    30.456
   1.36407  0.33167 -0.03116 -1.29370  0.295695  0.009467 -0.000008    31.234
   1.37948  0.34708 -0.03113 -1.29239  0.309947  0.009793 -0.000007    31.648
   1.39492  0.36252 -0.03104 -1.29094  0.320769  0.010170 -0.000007    31.542
   1.41038  0.37798 -0.03089 -1.27538  0.104220  0.013234 -0.000006     7.875
   1.42586  0.39346 -0.03068 -1.27081  0.111327  0.013717 -0.000006     8.116
   1.44137  0.40896 -0.03043 -1.26604  0.114804  0.014247 -0.000006     8.058
   1.45689  0.42448 -0.03012 -1.26172  0.120140  0.014747 -0.000005     8.147
   1.47243  0.44002 -0.02978 -1.25765  0.125578  0.015241 -0.000005     8.240
   1.48799  0.45558 -0.02939 -1.25382  0.131236  0.015727 -0.000005     8.345
   1.50357  0.47114 -0.02896 -1.25039  0.138652  0.016184 -0.000005     8.567
   1.51916  0.48673 -0.02849 -1.24751  0.149189  0.016592 -0.000005     8.992
   1.53476  0.50232 -0.02799 -1.26044  1.068263  0.007288 -0.000010   146.588
   1.55037  0.51793 -0.02746 -1.25999  1.090694  0.007676 -0.000009   142.100
   1.56600  0.53354 -0.02689 -1.25947  1.114272  0.008135 -0.000009   136.968
   1.58164  0.54917 -0.02630 -1.25881  1.130849  0.008734 -0.000008   129.481
   1.59728  0.56480 -0.02568 -1.25808  1.144956  0.009403 -0.000007   121.767
   1.61294  0.58044 -0.02504 -1.26096  1.551404  0.006084 -0.000011   254.986
   1.62860  0.59609 -0.02437 -1.26022  1.581544  0.007018 -0.000010   225.343
   1.64427  0.61175 -0.02368 -1.26159  1.967148  0.004999 -0.000014   393.481
   1.65995  0.62741 -0.02297 -1.26122  2.214841  0.005627 -0.000012   393.584
   1.67564  0.64308 -0.02224 -1.26067  2.640276  0.006687 -0.000010   394.809
   1.69133  0.65875 -0.02148 -1.26017  3.117913  0.007833 -0.000009   398.029
   1.70702  0.67443 -0.02071 -1.25965  3.545124  0.009195 -0.000008   385.529
   1.72272  0.69011 -0.01993 -1.25975  4.086756  0.008915 -0.000008   458.426
   1.73842  0.70579 -0.01912 -1.25960  4.542486  0.009430 -0.000007   481.687
   1.75413  0.72147 -0.01830 -1.25929  4.932189  0.010586 -0.000007   465.915
   1.76984  0.73716 -0.01746 -1.25904  5.326492  0.011621 -0.000006   458.346
   1.78554  0.75284 -0.01661 -1.25884  5.733084  0.012482 -0.000006   459.314
   1.80125  0.76853 -0.01574 -1.25863  6.123709  0.013471 -0.000005   454.580
   1.81697  0.78422 -0.01486 -1.25848  6.534285  0.014224 -0.000005   459.378
   1.83268  0.79990 -0.01396 -1.25829  6.914721  0.015265 -0.000005   452.988
   1.84839  0.81559 -0.01305 -1.25814  7.311876  0.016101 -0.000004   454.122
   1.86410  0.83127 -0.01212 -1.25800  7.704473  0.016967 -0.000004   454.081
   1.87980  0.84695 -0.01118 -1.25788  8.105078  0.017737 -0.000004   456.961
   1.89551  0.86262 -0.01022 -1.25777  8.510071  0.018458 -0.000004   461.042
   1.91121  0.87829 -0.00925 -1.25771  8.944466  0.018887 -0.000004   473.576
   1.92690  0.89396 -0.00825 -1.25782  9.509049  0.018072 -0.000004   526.179
   1.94258  0.90960 -0.00725 -1.25773  9.938698  0.018771 -0.000004   529.461
   1.95822  0.92521 -0.00622 -1.25767 10.393518  0.019220 -0.000004   540.776
   1.97376  0.94071 -0.00519 -1.25597  9.457996  0.033622 -0.000002   281.301
   1.98902  0.95594 -0.00416 -1.25592  9.723580  0.034030 -0.000002   285.734
   2.00356  0.97044 -0.00315 -1.25739 11.271490  0.020892 -0.000003   539.521
   2.01660  0.98345 -0.00224 -1.25814 12.324948  0.013609 -0.000005   905.678
   2.02737  0.99419 -0.00147 -1.25869 13.344208  0.007581 -0.000009  1760.165
   2.03319  1.00000 -0.00105 -1.25904 14.227035  0.003237 -0.000021  4395.426
   2.03319  1.00010 -0.00000  0.69685 14.231532  0.004565  0.000000  3117.695
   2.03901  1.00591 -0.00023  0.69578  9.442558  0.056933  0.000000   165.855
   2.04587  1.01277 -0.00041  0.69606  9.946760  0.052894  0.000000   188.049
   2.05396  1.02086 -0.00056  0.69638 10.549201  0.048124  0.000000   219.210
   2.06350  1.03039 -0.00067  0.69675 11.290881  0.042306  0.000000   266.885
   2.07474  1.04164 -0.00072  0.69715 12.302547  0.035436  0.000000   347.179
   2.08800  1.05490 -0.00070  0.69746 13.483554  0.029529  0.000000   456.622
   2.10363  1.07052 -0.00056  0.69718 13.719794  0.035108  0.000000   390.789
   2.12206  1.08895 -0.00028  0.69756 15.500295  0.026876  0.000000   576.732
   2.14378  1.11067  0.00020  0.69632 13.817709  0.056214  0.000000   245.805
   2.16940  1.13628  0.00095  0.69685 15.854409  0.044774  0.000000   354.100
   2.19960  1.16646  0.00204  0.69688117.607224  0.000840  0.000000139960.344
   2.23521  1.20204  0.00360  0.69688**********  0.004984  0.000000207448.828
   2.27720  1.24397  0.00576  0.69688**********  0.003447  0.000000739836.563
   2.32670  1.29338  0.00869  0.69688**********  0.014214  0.000000428943.906
   2.38506  1.35162  0.01260  0.69688**********  0.006410  0.000000**********
   2.45388  1.42023  0.01776  0.69687**********  2.254977  0.000000 13691.225
   2.53501  1.50109  0.02449  0.69687**********  0.011550  0.000000**********
   2.63066  1.59635  0.03319  0.69687********************  0.000000    28.601
   2.74344  1.70857  0.04434  0.69688**********  0.053092  0.000000**********
   2.87642  1.84079  0.05852  0.69687**********854.808594  0.000000   114.807
   3.03319  1.99654  0.07642  0.69844********** 96.427528  0.000000  1819.658
