NACA 2109                                       
 Alfa =  -8.37931 Re =  1000000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00095 -0.01239
   0.99436  0.00179  0.01232
   0.98363  0.00337  0.02322
   0.97060  0.00527  0.02969
   0.95635  0.00731  0.03243
   0.94164  0.00938  0.03364
   0.92680  0.01144  0.03337
   0.91191  0.01346  0.03350
   0.89701  0.01545  0.03296
   0.88209  0.01741  0.03349
   0.86717  0.01933  0.03257
   0.85224  0.02122  0.03167
   0.83731  0.02308  0.03214
   0.82237  0.02491  0.03132
   0.80743  0.02670  0.03148
   0.79248  0.02846  0.03139
   0.77753  0.03018  0.03135
   0.76257  0.03187  0.03164
   0.74761  0.03353  0.03194
   0.73265  0.03516  0.03291
   0.71769  0.03675  0.03305
   0.70272  0.03831  0.03389
   0.68775  0.03984  0.03500
   0.67279  0.04132  0.03568
   0.65782  0.04278  0.03750
   0.64285  0.04420  0.03818
   0.62788  0.04558  0.04030
   0.61291  0.04692  0.04149
   0.59795  0.04823  0.04328
   0.58298  0.04950  0.04545
   0.56802  0.05072  0.04753
   0.55306  0.05191  0.04999
   0.53810  0.05305  0.05265
   0.52315  0.05415  0.05527
   0.50820  0.05520  0.05847
   0.49325  0.05620  0.06176
   0.47832  0.05716  0.06529
   0.46338  0.05806  0.06912
   0.44846  0.05892  0.07365
   0.43354  0.05971  0.07794
   0.41863  0.06046  0.08291
   0.40373  0.06114  0.08839
   0.38885  0.06176  0.09421
   0.37397  0.06232  0.10051
   0.35911  0.06281  0.10735
   0.34426  0.06323  0.11522
   0.32943  0.06357  0.12298
   0.31462  0.06384  0.13204
   0.29982  0.06403  0.14179
   0.28505  0.06413  0.15236
   0.27031  0.06414  0.16385
   0.25559  0.06406  0.17666
   0.24091  0.06388  0.19049
   0.22627  0.06359  0.20567
   0.21167  0.06319  0.22254
   0.19711  0.06267  0.24118
   0.18262  0.06202  0.26160
   0.16820  0.06124  0.28425
   0.15387  0.06031  0.30929
   0.13967  0.05922  0.33666
   0.12567  0.05796  0.36690
   0.11207  0.05655  0.39697
   0.09933  0.05503  0.41337
   0.08785  0.05319  0.45051
   0.07700  0.05077  0.52327
   0.06655  0.04779  0.61040
   0.05648  0.04428  0.70675
   0.04689  0.04030  0.80409
   0.03798  0.03597  0.89422
   0.03000  0.03150  0.96325
   0.02319  0.02715  0.99835
   0.01763  0.02312  0.98591
   0.01322  0.01953  0.91497
   0.00978  0.01636  0.77569
   0.00708  0.01356  0.55087
   0.00496  0.01106  0.21941
   0.00330  0.00879 -0.25356
   0.00203  0.00670 -0.91531
   0.00108  0.00475 -1.82876
   0.00043  0.00292 -3.03332
   0.00007  0.00118 -4.54673
   0.00001 -0.00045 -6.22871
   0.00027 -0.00208 -7.75962
   0.00094 -0.00367 -7.93496
   0.00206 -0.00513 -7.38907
   0.00360 -0.00640 -7.33999
   0.00553 -0.00746 -7.36488
   0.00784 -0.00836 -7.37493
   0.01061 -0.00912 -7.33716
   0.01396 -0.00977 -7.30108
   0.01809 -0.01031 -7.07997
   0.02336 -0.01076 -6.85543
   0.03028 -0.01111 -6.77065
   0.03949 -0.01140 -6.63066
   0.05108 -0.01169 -6.57778
   0.06392 -0.01214 -6.48301
   0.07701 -0.01289 -6.45101
   0.09008 -0.01400 -6.38824
   0.10338 -0.01554 -6.36558
   0.11717 -0.01712 -6.31837
   0.13125 -0.01853 -6.29914
   0.14550 -0.01979 -6.26313
   0.15987 -0.02089 -6.24638
   0.17434 -0.02186 -6.21797
   0.18890 -0.02271 -6.20296
   0.20351 -0.02344 -6.18001
   0.21819 -0.02407 -6.16623
   0.23291 -0.02461 -6.14730
   0.24767 -0.02505 -6.13450
   0.26248 -0.02541 -6.11853
   0.27731 -0.02570 -6.10660
   0.29217 -0.02591 -6.09285
   0.30706 -0.02606 -6.08173
   0.32197 -0.02615 -6.06967
   0.33691 -0.02618 -6.05929
   0.35186 -0.02615 -6.04853
   0.36683 -0.02608 -6.03884
   0.38182 -0.02595 -6.02908
   0.39682 -0.02579 -6.02003
   0.41184 -0.02558 -6.01107
   0.42687 -0.02533 -6.00260
   0.44191 -0.02505 -5.99430
   0.45696 -0.02473 -5.98635
   0.47202 -0.02438 -5.97860
   0.48709 -0.02400 -5.97103
   0.50217 -0.02360 -5.96375
   0.51725 -0.02316 -5.95667
   0.53235 -0.02271 -5.94979
   0.54745 -0.02223 -5.94307
   0.56255 -0.02173 -5.93654
   0.57766 -0.02120 -5.93016
   0.59278 -0.02066 -5.92393
   0.60790 -0.02010 -5.91784
   0.62303 -0.01953 -5.91188
   0.63815 -0.01894 -5.90606
   0.65329 -0.01833 -5.90034
   0.66842 -0.01771 -5.89475
   0.68356 -0.01707 -5.88925
   0.69870 -0.01642 -5.88386
   0.71384 -0.01576 -5.87857
   0.72898 -0.01509 -5.87335
   0.74412 -0.01440 -5.86823
   0.75927 -0.01371 -5.86318
   0.77441 -0.01300 -5.85821
   0.78955 -0.01228 -5.85330
   0.80470 -0.01154 -5.84846
   0.81984 -0.01080 -5.84368
   0.83498 -0.01004 -5.83895
   0.85011 -0.00928 -5.83427
   0.86525 -0.00850 -5.82962
   0.88038 -0.00771 -5.82502
   0.89551 -0.00690 -5.82044
   0.91064 -0.00608 -5.81588
   0.92575 -0.00525 -5.81134
   0.94081 -0.00441 -5.80680
   0.95574 -0.00356 -5.80227
   0.97021 -0.00272 -5.79780
   0.98344 -0.00194 -5.79356
   0.99431 -0.00129 -5.78982
   1.00000 -0.00095 -5.78696
