#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   1.02596  0.00000 -0.00012 -0.76033  0.000051  0.000023  0.025324     2.172
   1.02765  0.00016 -0.00181 -0.91762  0.000069  0.000028  0.017272     2.439
   1.02941  0.00065 -0.00350 -1.18945  0.000048  0.000023  0.044774     2.076
   1.03124  0.00153 -0.00511 -1.31413  0.000078  0.000030  0.018609     2.590
   1.03319  0.00281 -0.00658 -1.47478  0.000063  0.000030  0.040531     2.137
   1.03527  0.00444 -0.00787 -1.43513  0.000141  0.000044  0.004500     3.209
   1.03754  0.00641 -0.00899 -1.44000  0.000118  0.000049  0.016157     2.428
   1.04005  0.00873 -0.00997 -1.39081  0.000330  0.000062 -0.001567     5.320
   1.04288  0.01142 -0.01082 -1.35219  0.000318  0.000074 -0.000841     4.286
   1.04611  0.01457 -0.01156 -1.35745  0.010592  0.000048 -0.000405   219.193
   1.04989  0.01829 -0.01222 -1.35088  0.044260  0.000161 -0.000401   274.871
   1.05442  0.02278 -0.01281 -1.34927  0.099663  0.000242 -0.000307   411.278
   1.06000  0.02833 -0.01334 -1.34771  0.124649  0.000373 -0.000199   333.999
   1.06704  0.03536 -0.01383 -1.34828  0.131416  0.000318 -0.000234   413.447
   1.07605  0.04435 -0.01433 -1.34828  0.143124  0.000346 -0.000214   413.438
   1.08713  0.05542 -0.01491 -1.33949  0.037492  0.001473 -0.000051    25.459
   1.09961  0.06787 -0.01570 -1.34991  0.094043  0.000860 -0.000087   109.379
   1.11265  0.08087 -0.01678 -1.35115  0.103267  0.000767 -0.000097   134.580
   1.12592  0.09406 -0.01823 -1.35393  0.171404  0.000449 -0.000166   381.898
   1.13961  0.10763 -0.02006 -1.35101  0.337419  0.000985 -0.000076   342.501
   1.15372  0.12163 -0.02177 -1.34927  0.492412  0.001518 -0.000049   324.477
   1.16809  0.13593 -0.02329 -1.34653  0.414522  0.002506 -0.000030   165.427
   1.18266  0.15043 -0.02464 -1.33867  0.235053  0.004755 -0.000016    49.434
   1.19737  0.16510 -0.02583 -1.33312  0.185248  0.005686 -0.000013    32.579
   1.21220  0.17989 -0.02687 -1.32510  0.129953  0.006729 -0.000011    19.311
   1.22712  0.19478 -0.02778 -1.32082  0.127225  0.007191 -0.000011    17.692
   1.24213  0.20977 -0.02855 -1.31294  0.100526  0.007969 -0.000010    12.615
   1.25720  0.22483 -0.02921 -1.30559  0.088677  0.008594 -0.000009    10.319
   1.27233  0.23995 -0.02976 -1.29885  0.084691  0.009136 -0.000009     9.270
   1.28752  0.25513 -0.03021 -1.29433  0.093330  0.009510 -0.000008     9.814
   1.30275  0.27036 -0.03056 -1.28783  0.088795  0.010067 -0.000008     8.820
   1.31803  0.28563 -0.03083 -1.29773  0.252731  0.008561 -0.000009    29.522
   1.33335  0.30095 -0.03101 -1.29609  0.261819  0.008909 -0.000008    29.388
   1.34869  0.31629 -0.03112 -1.29490  0.279436  0.009173 -0.000008    30.462
   1.36407  0.33167 -0.03116 -1.29367  0.295692  0.009465 -0.000008    31.240
   1.37948  0.34708 -0.03113 -1.29236  0.309942  0.009792 -0.000007    31.654
   1.39492  0.36252 -0.03104 -1.29091  0.320763  0.010168 -0.000007    31.548
   1.41038  0.37798 -0.03089 -1.27535  0.104249  0.013231 -0.000006     7.879
   1.42586  0.39346 -0.03068 -1.27078  0.111356  0.013714 -0.000006     8.120
   1.44137  0.40896 -0.03043 -1.26601  0.114833  0.014245 -0.000006     8.062
   1.45689  0.42448 -0.03012 -1.26170  0.120170  0.014744 -0.000005     8.150
   1.47243  0.44002 -0.02978 -1.25763  0.125607  0.015238 -0.000005     8.243
   1.48799  0.45558 -0.02939 -1.25380  0.131265  0.015724 -0.000005     8.348
   1.50357  0.47114 -0.02896 -1.25037  0.138679  0.016181 -0.000005     8.571
   1.51916  0.48673 -0.02849 -1.24749  0.149216  0.016588 -0.000005     8.995
   1.53476  0.50232 -0.02799 -1.26042  1.068126  0.007286 -0.000010   146.600
   1.55037  0.51793 -0.02746 -1.25997  1.090551  0.007674 -0.000009   142.109
   1.56600  0.53354 -0.02689 -1.25945  1.114132  0.008134 -0.000009   136.975
   1.58164  0.54917 -0.02630 -1.25879  1.130712  0.008732 -0.000008   129.486
   1.59728  0.56480 -0.02568 -1.25806  1.144820  0.009401 -0.000007   121.771
   1.61294  0.58044 -0.02504 -1.26094  1.551207  0.006084 -0.000011   254.985
   1.62860  0.59609 -0.02437 -1.26020  1.581350  0.007018 -0.000010   225.341
   1.64427  0.61175 -0.02368 -1.26157  1.966918  0.004999 -0.000014   393.482
   1.65995  0.62741 -0.02297 -1.26120  2.214588  0.005627 -0.000012   393.597
   1.67564  0.64308 -0.02224 -1.26065  2.639848  0.006686 -0.000010   394.813
   1.69133  0.65875 -0.02148 -1.26015  3.117535  0.007834 -0.000009   397.975
   1.70702  0.67443 -0.02071 -1.25963  3.545113  0.009198 -0.000008   385.403
   1.72272  0.69011 -0.01993 -1.25974  4.080398  0.008839 -0.000008   461.630
   1.73842  0.70579 -0.01912 -1.25958  4.539223  0.009405 -0.000007   482.629
   1.75413  0.72147 -0.01830 -1.25927  4.927655  0.010567 -0.000007   466.346
   1.76984  0.73716 -0.01746 -1.25902  5.323705  0.011607 -0.000006   458.652
   1.78554  0.75284 -0.01661 -1.25882  5.731647  0.012468 -0.000006   459.706
   1.80125  0.76853 -0.01574 -1.25861  6.123456  0.013461 -0.000005   454.919
   1.81697  0.78422 -0.01486 -1.25846  6.534678  0.014208 -0.000005   459.920
   1.83268  0.79990 -0.01396 -1.25827  6.914546  0.015253 -0.000005   453.322
   1.84839  0.81559 -0.01305 -1.25812  7.313714  0.016085 -0.000004   454.699
   1.86410  0.83127 -0.01212 -1.25798  7.707959  0.016954 -0.000004   454.641
   1.87980  0.84695 -0.01118 -1.25786  8.112276  0.017712 -0.000004   458.020
   1.89551  0.86262 -0.01022 -1.25772  8.478825  0.018604 -0.000004   455.743
   1.91121  0.87829 -0.00925 -1.25767  8.920826  0.018928 -0.000004   471.315
   1.92690  0.89396 -0.00825 -1.25779  9.493170  0.018078 -0.000004   525.112
   1.94258  0.90960 -0.00725 -1.25770  9.929175  0.018756 -0.000004   529.376
   1.95822  0.92521 -0.00622 -1.25765 10.390953  0.019174 -0.000004   541.921
   1.97376  0.94071 -0.00519 -1.25595  9.462514  0.033556 -0.000002   281.996
   1.98902  0.95594 -0.00416 -1.25590  9.732379  0.033940 -0.000002   286.756
   2.00356  0.97044 -0.00315 -1.25738 11.284541  0.020750 -0.000003   543.826
   2.01660  0.98345 -0.00224 -1.25813 12.342694  0.013420 -0.000005   919.749
   2.02737  0.99419 -0.00147 -1.25868 13.368212  0.007376 -0.000010  1812.403
   2.03319  1.00000 -0.00105 -1.25902 14.260140  0.003095 -0.000023  4606.749
   2.03319  1.00010 -0.00000  0.69682 14.264634  0.004424  0.000000  3224.382
   2.03901  1.00591 -0.00024  0.69577  9.466887  0.056872  0.000000   166.459
   2.04587  1.01277 -0.00044  0.69606  9.973055  0.052780  0.000000   188.956
   2.05396  1.02086 -0.00064  0.69639 10.578099  0.047943  0.000000   220.641
   2.06350  1.03039 -0.00081  0.69676 11.323128  0.042050  0.000000   269.276
   2.07474  1.04164 -0.00095  0.69713 12.335605  0.035660  0.000000   345.926
   2.08800  1.05489 -0.00106  0.69738 13.395425  0.030926  0.000000   433.141
   2.10363  1.07052 -0.00110  0.69702 13.407444  0.037945  0.000000   353.334
   2.12206  1.08895 -0.00105  0.69731 14.670361  0.031933  0.000000   459.412
   2.14378  1.11068 -0.00088  0.69580 12.045444  0.064688  0.000000   186.209
   2.16940  1.13629 -0.00053  0.69573 12.379634  0.065860  0.000000   187.970
   2.19960  1.16649  0.00004  0.69587 36.066788  0.000778  0.000000 46338.285
   2.23521  1.20209  0.00093  0.69587152.840912  0.001355  0.000000112780.313
   2.27720  1.24405  0.00221  0.69586625.183105  0.002074  0.000000301372.969
   2.32670  1.29352  0.00403  0.69586**********  0.004829  0.000000320852.063
   2.38506  1.35183  0.00653  0.69586**********  0.003811  0.000000840920.688
   2.45388  1.42056  0.00990  0.69586**********  0.009483  0.000000639561.563
   2.53501  1.50157  0.01438  0.69586**********  0.008549  0.000000**********
   2.63066  1.59704  0.02025  0.69585********** 96.655388  0.000000   105.708
   2.74344  1.70957  0.02786  0.69586**********  0.009981  0.000000**********
   2.87642  1.84218  0.03764  0.69585**********196.504471  0.000000   125.632
   3.03319  1.99846  0.05008  0.69665**********  7.226638  0.000000  6079.372
